252, 1.236, 115.214, 16, -28, 835.042
253, 1.246, 123.519, 15, -31, 835.042
254, 1.265, 123.823, 15, -29, 835.042
255, 1.275, 125.208, 16, -30, 835.042
256, 1.295, 125.864, 17, -29, 835.042
257, 1.305, 126.512, 17, -28, 835.042
258, 1.315, 125.864, 17, -29, 835.042
259, 1.324, 125.864, 17, -29, 835.042
260, 1.334, 125.864, 17, -29, 835.042
261, 1.334, 125.864, 17, -29, 835.042
262, 1.344, 125.864, 17, -29, 835.042
263, 1.354, 125.864, 17, -29, 835.042
264, 1.364, 125.864, 17, -29, 835.042
265, 1.364, 125.864, 17, -29, 835.042
266, 1.373, 125.864, 17, -29, 835.042
267, 1.373, 125.864, 17, -29, 835.042
268, 1.373, 125.864, 17, -29, 835.042
269, 1.383, 126.013, 18, -29, 835.042
270, 1.383, 125.864, 17, -29, 835.042
271, 1.383, 126.013, 18, -29, 835.042
272, 1.383, 126.66, 18, -28, 835.042
273, 1.383, 125.864, 17, -29, 835.042
274, 1.393, 125.864, 17, -29, 835.042
275, 1.393, 126.013, 18, -29, 835.042
276, 1.393, 126.013, 18, -29, 835.042
277, 1.393, 126.66, 18, -28, 835.042
278, 1.393, 126.013, 18, -29, 835.042
279, 1.393, 126.013, 18, -29, 835.042
280, 1.393, 126.013, 18, -29, 835.042
281, 1.403, 126.013, 18, -29, 835.042
282, 1.403, 126.013, 18, -29, 835.042
283, 1.403, 126.013, 18, -29, 835.042
284, 1.403, 126.013, 18, -29, 835.042
285, 1.403, 126.66, 18, -28, 835.042
286, 1.403, 126.66, 18, -28, 835.042
287, 1.403, 126.013, 18, -29, 835.042
288, 1.403, 125.864, 17, -29, 835.042
289, 1.403, 126.013, 18, -29, 835.042
290, 1.403, 126.013, 18, -29, 835.042
291, 1.403, 126.013, 18, -29, 835.042
292, 1.403, 126.977, 19, -29, 835.042
293, 1.403, 126.013, 18, -29, 835.042
294, 1.403, 126.013, 18, -29, 835.042
295, 1.403, 126.013, 18, -29, 835.042
296, 1.403, 126.66, 18, -28, 835.042
297, 1.403, 126.66, 18, -28, 835.042
298, 1.403, 126.013, 18, -29, 835.042
299, 1.403, 126.013, 18, -29, 835.042
300, 1.403, 126.013, 18, -29, 835.042
301, 1.403, 126.013, 18, -29, 835.042
302, 1.403, 126.013, 18, -29, 835.042
303, 1.403, 126.013, 18, -29, 835.042
304, 1.413, 126.013, 18, -29, 835.042
305, 1.413, 127.624, 19, -28, 835.042
306, 1.422, 130.179, 20, -30, 835.042
307, 1.432, 131.597, 20, -30, 835.042
308, 1.452, 133.504, 19, -31, 835.042
309, 1.462, 137.161, 21, -31, 835.042
310, 1.481, 139.481, 21, -32, 835.042
311, 1.491, 140.742, 20, -31, 835.042
312, 1.511, 141.396, 21, -32, 835.042
313, 1.53, 141.396, 21, -32, 835.042
314, 1.57, 144.713, 23, -32, 835.042
315, 1.589, 147.9, 23, -34, 835.042
316, 1.609, 149.876, 23, -34, 835.042
317, 1.628, 152.999, 24, -35, 835.042
318, 1.648, 154.279, 23, -34, 835.042
319, 1.668, 157.603, 24, -35, 835.042
320, 1.687, 156.116, 24, -35, 835.042
321, 1.707, 155.841, 25, -34, 835.042
322, 1.717, 156.833, 25, -35, 835.042
323, 1.736, 157.798, 26, -35, 835.042
324, 1.756, 159.227, 25, -34, 835.042
325, 1.776, 161.888, 26, -35, 835.042
326, 1.795, 162.846, 25, -35, 835.042
327, 1.825, 162.846, 25, -35, 835.042
328, 1.844, 165.855, 28, -36, 835.042
329, 1.854, 167.495, 29, -37, 835.042
330, 1.874, 168.285, 28, -37, 835.042
331, 1.884, 167.378, 28, -36, 835.042
332, 1.903, 168.06, 28, -37, 835.042
333, 1.913, 168.967, 28, -38, 835.042
334, 1.923, 170.098, 29, -39, 835.042
335, 1.942, 168.967, 28, -38, 835.042
336, 1.952, 170.67, 30, -38, 835.042
337, 1.962, 171.662, 30, -39, 835.042
338, 1.972, 170.931, 29, -39, 835.042
339, 1.982, 170.67, 30, -38, 835.042
340, 1.991, 171.662, 30, -39, 835.042
341, 1.991, 172.319, 31, -38, 835.042
342, 2.001, 171.662, 30, -39, 835.042
343, 2.001, 171.662, 30, -39, 835.042
344, 2.011, 172.433, 30, -39, 835.042
345, 2.011, 170.67, 30, -38, 835.042
346, 2.021, 172.319, 31, -38, 835.042
347, 2.021, 172.319, 31, -38, 835.042
348, 2.021, 172.319, 31, -38, 835.042
349, 2.031, 171.332, 31, -37, 835.042
350, 2.031, 171.187, 30, -37, 835.042
351, 2.031, 172.319, 31, -38, 835.042
352, 2.031, 172.319, 31, -38, 835.042
353, 2.04, 171.332, 31, -37, 835.042
354, 2.04, 172.319, 31, -38, 835.042
355, 2.04, 171.332, 31, -37, 835.042
356, 2.04, 172.319, 31, -38, 835.042
357, 2.04, 172.18, 30, -38, 835.042
358, 2.04, 171.332, 31, -37, 835.042
359, 2.04, 172.319, 31, -38, 835.042
360, 2.04, 172.039, 31, -37, 835.042
361, 2.04, 171.332, 31, -37, 835.042
362, 2.04, 171.801, 31, -39, 835.042
363, 2.04, 171.662, 30, -39, 835.042
364, 2.04, 169.308, 30, -39, 835.042
365, 2.04, 164.131, 31, -37, 835.042
366, 2.04, 155.513, 30, -35, 835.042
367, 2.04, 162.453, 32, -36, 835.042
368, 2.04, 167.639, 30, -37, 835.042
369, 2.04, 170.814, 31, -38, 835.042
370, 2.04, 171.801, 31, -39, 835.042
371, 2.04, 172.319, 31, -38, 835.042
372, 2.04, 172.319, 31, -38, 835.042
373, 2.04, 172.319, 31, -38, 835.042
374, 2.04, 171.332, 31, -37, 835.042
375, 2.04, 172.319, 31, -38, 835.042
376, 2.04, 171.332, 31, -37, 835.042
377, 2.04, 172.319, 31, -38, 835.042
378, 2.04, 173.17, 32, -38, 835.042
379, 2.04, 172.319, 31, -38, 835.042
380, 2.04, 170.67, 30, -38, 835.042
381, 2.04, 170.814, 31, -38, 835.042
